cid,cname,O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,PctVotes
108,Barrackpur,2,TAPASH SARKAR,Bahujan Samaj Party,955,15,970,0.65
108,Barrackpur,3,DEBASISH BHOWMICK,Communist Party of India  (Marxist),15932,213,16145,10.89
108,Barrackpur,4,RAJU CHAKRABORTY (RAJ),All India Trinamool Congress,68441,446,68887,46.47
108,Barrackpur,5,KUMAR BISHAL YADAB,Independent,650,2,652,0.44
108,Barrackpur,6,NOTA,None of the Above,1923,7,1930,1.3
109,Khardaha,1,KAJAL SINHA,All India Trinamool Congress,89413,394,89807,49.04
109,Khardaha,2,DEBAJYOTI DAS (SUBHO),Communist Party of India  (Marxist),26730,186,26916,14.7
109,Khardaha,3,SILBHADRA DATTA,Bharatiya Janata Party,61372,295,61667,33.67
109,Khardaha,4,SAMAR DAS,Bahujan Samaj Party,1091,6,1097,0.6
109,Khardaha,5,BISWAJIT DAS,Independent,636,1,637,0.35
109,Khardaha,6,RAJU GHOSH,Independent,605,3,608,0.33
109,Khardaha,7,NOTA,None of the Above,2407,8,2415,1.32
110,Dum Dum Uttar,1,DR. ARCHANA MAJUMDAR,Bharatiya Janata Party,66739,227,66966,31.42
110,Dum Dum Uttar,2,CHANDRIMA BHATTACHARYA,All India Trinamool Congress,95078,387,95465,44.79
110,Dum Dum Uttar,3,TANMOY BHATTACHARYA,Communist Party of India  (Marxist),45462,266,45728,21.45
110,Dum Dum Uttar,4,SOVA HOWLADER,Bahujan Samaj Party,996,9,1005,0.47
110,Dum Dum Uttar,5,SANTANU MANDAL,Democratic Socialist Party of India,642,3,645,0.3
110,Dum Dum Uttar,6,SUNIL SINGH,Bharatiya Nyay-Adhikar Raksha Party,1223,6,1229,0.58
110,Dum Dum Uttar,7,NOTA,None of the Above,2107,4,2111,0.99
111,Panihati,1,TAPAS MAJUMDER,Indian National Congress,21002,167,21169,12.14
111,Panihati,2,NIRMAL GHOSH,All India Trinamool Congress,85994,501,86495,49.61
111,Panihati,3,BHASKAR ROY,Bahujan Samaj Party,1320,6,1326,0.76
111,Panihati,4,SANMOY BANDYOPADHYAY,Bharatiya Janata Party,60987,331,61318,35.17
111,Panihati,5,MANISHA DASGUPTA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),878,9,887,0.51
111,Panihati,6,IMRAN KHAN,Independent,827,0,827,0.47
111,Panihati,7,NOTA,None of the Above,2326,8,2334,1.34
112,Kamarhati,1,Anindya Banerjee,Bharatiya Janata Party,38235,202,38437,26.64
112,Kamarhati,2,MADAN MITRA,All India Trinamool Congress,73491,354,73845,51.17
112,Kamarhati,3,Sayandeep Mitra,Communist Party of India  (Marxist),28138,172,28310,19.62
112,Kamarhati,4,BIDISHA ROYCHOWDHURY,Party for Democratic Socialism,488,0,488,0.34
112,Kamarhati,5,Rajesh Sah,Jan Sangh Party,145,0,145,0.1
112,Kamarhati,6,Aninda Banerjee,Independent,186,2,188,0.13
112,Kamarhati,7,Kapil Chandra Ghosh,Independent,174,4,178,0.12
112,Kamarhati,8,SANJIB PANDIT,Independent,335,3,338,0.23
112,Kamarhati,9,Satya Brata Bandyopadhyay,Independent,823,5,828,0.57
112,Kamarhati,10,NOTA,None of the Above,1546,7,1553,1.08
113,Baranagar,1,AMAL KUMAR MUKHOPADHYAY,Indian National Congress,19883,252,20135,12.56
113,Baranagar,2,TAPAS ROY,All India Trinamool Congress,84756,859,85615,53.42
113,Baranagar,3,PARNO MITTRA,Bharatiya Janata Party,50155,313,50468,31.49
113,Baranagar,4,SURAJIT GHOSH,National Republic Party Of India,535,3,538,0.34
113,Baranagar,5,SHYAMAL CK,Independent,491,4,495,0.31
113,Baranagar,6,SUBRATA DE,Independent,628,2,630,0.39
113,Baranagar,7,NOTA,None of the Above,2365,13,2378,1.48
114,Dum Dum,1,PALASH DAS,Communist Party of India  (Marxist),30520,133,30653,16.54
114,Dum Dum,2,BIMALSHANKAR NANDA,Bharatiya Janata Party,61038,230,61268,33.06
114,Dum Dum,3,BRTYA BASU,All India Trinamool Congress,87543,456,87999,47.48
114,Dum Dum,4,SUBRATA KR. MAJUMDER,Bahujan Samaj Party,975,5,980,0.53
114,Dum Dum,5,RANA PAL CHOUDHURY,Bharatiya Nyay-Adhikar Raksha Party,737,2,739,0.4
114,Dum Dum,6,SHREE RAJU GHOSH,Independent,462,2,464,0.25
114,Dum Dum,7,RUPA SARKAR,Independent,771,3,774,0.42
114,Dum Dum,8,SUBRATA SEN,Independent,417,1,418,0.23
114,Dum Dum,9,NOTA,None of the Above,2035,4,2039,1.1
115,Rajarhat New Town,1,BHASKAR ROY  S/O - DULAL ROY,Bharatiya Janata Party,70658,284,70942,30.2
115,Rajarhat New Town,2,BHASKAR ROY S/O - KRISHNA KANTA ROY,Bahujan Samaj Party,1127,10,1137,0.48
115,Rajarhat New Town,3,SAPTARSHI DEB,Communist Party of India  (Marxist),31419,124,31543,13.43
115,Rajarhat New Town,4,TAPASH CHATTERJEE,All India Trinamool Congress,126945,429,127374,54.22
115,Rajarhat New Town,5,SUBHENDU GHOSH,Independent,1310,3,1313,0.56
115,Rajarhat New Town,6,SUBIR SAMADDAR,Independent,563,2,565,0.24
115,Rajarhat New Town,7,NOTA,None of the Above,2028,4,2032,0.87
116,Bidhannagar,1,ABHISEK BANERJEE,Indian National Congress,12664,157,12821,7.91
116,Bidhannagar,2,SABYA SACHI DUTTA S/O - LATE GOURI SANKAR DUTTA,Bharatiya Janata Party,67548,367,67915,41.91
116,Bidhannagar,3,SMRITI KANA HOWLADER,Bahujan Samaj Party,604,7,611,0.38
116,Bidhannagar,4,SUJIT BOSE S/O - LATE AJIT BOSE,All India Trinamool Congress,75306,606,75912,46.85
116,Bidhannagar,5,BIPLAB KUMAR  HALDER,Independent,453,1,454,0.28
116,Bidhannagar,6,SABYASACHI DUTTA S/O - LATE SHYAMAL DUTTA,Independent,540,5,545,0.34
116,Bidhannagar,7,SAMIR SARDAR,Independent,643,4,647,0.4
116,Bidhannagar,8,SUJIT BOSE S/O - LATE SAMIR BOSE,Independent,485,11,496,0.31
116,Bidhannagar,9,SUSOMA LOHO,Independent,417,4,421,0.26
116,Bidhannagar,10,NOTA,None of the Above,2198,15,2213,1.37
117,Rajarhat  Gopalpur,1,ADITI MUNSHI,All India Trinamool Congress,87219,431,87650,49.04
117,Rajarhat  Gopalpur,2,SAMIK BHATTACHARYA,Bharatiya Janata Party,62092,262,62354,34.89
117,Rajarhat  Gopalpur,3,SUBHAJIT DASGUPTA,Communist Party of India  (Marxist),24333,178,24511,13.71
117,Rajarhat  Gopalpur,4,JAGANMOY KARMAKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),454,1,455,0.25
117,Rajarhat  Gopalpur,5,RINA DEY,Bharatiya Nyay-Adhikar Raksha Party,365,5,370,0.21
117,Rajarhat  Gopalpur,6,APURBA MONDAL,Independent,94,1,95,0.05
117,Rajarhat  Gopalpur,7,AMITAVA BASU,Independent,90,0,90,0.05
117,Rajarhat  Gopalpur,8,INDRANI HALDER,Independent,82,2,84,0.05
117,Rajarhat  Gopalpur,9,GOPAL MONDAL,Independent,101,1,102,0.06
117,Rajarhat  Gopalpur,10,DR. NITAI CHANDRA ROY,Independent,149,1,150,0.08
117,Rajarhat  Gopalpur,11,MD. JAVED,Independent,279,1,280,0.16
117,Rajarhat  Gopalpur,12,LALU NEYE,Independent,324,0,324,0.18
117,Rajarhat  Gopalpur,13,NOTA,None of the Above,2251,7,2258,1.26
118,Madhyamgram,1,RATHIN GHOSH,All India Trinamool Congress,111610,1131,112741,48.93
118,Madhyamgram,2,RAJASREE RAJBANSHI,Bharatiya Janata Party,64193,422,64615,28.04
118,Madhyamgram,3,HIMANGSHU MONDAL,Bahujan Samaj Party,1652,15,1667,0.72
118,Madhyamgram,4,BIPLAB DUTTA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),624,15,639,0.28
118,Madhyamgram,5,BISWAJIT MAITY,Rashtriya Secular Majlis Party,46461,287,46748,20.29
118,Madhyamgram,6,SAIFUDDIN MONDAL,Independent,863,6,869,0.38
118,Madhyamgram,7,NOTA,None of the Above,3137,15,3152,1.37
119,Barasat,1,CHIRANJEET CHAKRABARTI,All India Trinamool Congress,103956,475,104431,46.27
119,Barasat,2,SANKAR CHATTERJEE,Bharatiya Janata Party,80189,459,80648,35.73
119,Barasat,3,SANJIB CHATTOPADHYAY,All India Forward Bloc,33933,238,34171,15.14
119,Barasat,4,SUNIL CHANDRA ROY,Bahujan Samaj Party,934,6,940,0.42
119,Barasat,5,KSHAMA DEBNATH (PANDA),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),415,3,418,0.19
119,Barasat,6,MOHAN LAL ADHIKARI,Amra Bangalee,568,8,576,0.26
119,Barasat,7,SUDARSHAN DAS,Jan Sangh Party,490,6,496,0.22
119,Barasat,8,AMIT KUMAR CHAKRABORTY,Independent,565,7,572,0.25
119,Barasat,9,TARUN DHAR,Independent,765,2,767,0.34
119,Barasat,10,NOTA,None of the Above,2678,10,2688,1.19
120,Deganga,1,DIPIKA CHATTARJEE,Bharatiya Janata Party,38308,138,38446,17.93
120,Deganga,2,MD. HASANOOR JAMAN CHOWDHURY,All India Forward Bloc,2930,12,2942,1.37
120,Deganga,3,RAHIMA MONDAL,All India Trinamool Congress,99686,419,100105,46.7
120,Deganga,4,SATTAR ALI,Bahujan Samaj Party,1353,1,1354,0.63
120,Deganga,5,AJOY SADHUKHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),787,0,787,0.37
120,Deganga,6,KARIM ALI,Rashtriya Secular Majlis Party,67454,114,67568,31.52
120,Deganga,7,MD. RAFIKUL ISLAM,Welfare Party Of India,1075,3,1078,0.5
120,Deganga,8,NOTA,None of the Above,2098,2,2100,0.98
121,Haroa,1,ISLAM SK NURUL (HAJI),All India Trinamool Congress,129743,655,130398,57.34
121,Haroa,2,RAJENDRA SAHA (SOMU),Bharatiya Janata Party,38349,157,38506,16.93
121,Haroa,3,AKHER ALI MOLLA,United Socialist Party,2395,6,2401,1.06
121,Haroa,4,ABUL KALAM,"Justice and Development Party,",1254,2,1256,0.55
121,Haroa,5,KUTUBUDDIN FATHE,Rashtriya Secular Majlis Party,49326,94,49420,21.73
121,Haroa,6,MD KUTUBUDDIN,Independent,2484,0,2484,1.09
121,Haroa,7,NOTA,None of the Above,2928,2,2930,1.29
122,Minakhan,1,USHA RANI MONDAL,All India Trinamool Congress,109471,347,109818,51.72
122,Minakhan,2,JAYANTA MONDAL,Bharatiya Janata Party,53839,149,53988,25.42
122,Minakhan,3,PRADYUT ROY,Communist Party of India  (Marxist),44520,86,44606,21.01
122,Minakhan,4,NOTA,None of the Above,3937,3,3940,1.86
123,Sandeshkhali,1,DR. BHASKAR SARDAR,Bharatiya Janata Party,72416,349,72765,35.36
123,Sandeshkhali,2,SUKUMAR MAHATA,All India Trinamool Congress,111970,480,112450,54.64
123,Sandeshkhali,3,BARUN MAHATO,Rashtriya Secular Majlis Party,14340,47,14387,6.99
123,Sandeshkhali,4,KHOKAN SARDAR,Independent,702,3,705,0.34
123,Sandeshkhali,5,SUBAL CHANDRA SARDAR,Independent,1058,5,1063,0.52
123,Sandeshkhali,6,HARISH CHANDRA SARDAR,Independent,1955,6,1961,0.95
123,Sandeshkhali,7,NOTA,None of the Above,2454,2,2456,1.19
124,Basirhat Dakshin,1,AMIT MAJUMDAR,Indian National Congress,22943,146,23089,9.79
124,Basirhat Dakshin,2,TARAK NATH GHOSH,Bharatiya Janata Party,90646,759,91405,38.77
124,Basirhat Dakshin,3,DEBASHIS SARKAR,Bahujan Samaj Party,1465,5,1470,0.62
124,Basirhat Dakshin,4,DR. SAPTARSHI BANERJEE,All India Trinamool Congress,115378,495,115873,49.15
124,Basirhat Dakshin,5,AJAY KUMAR BAIN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1342,5,1347,0.57
124,Basirhat Dakshin,6,AKTAR RASUL BACHHU,"Justice and Development Party,",859,5,864,0.37
124,Basirhat Dakshin,7,NOTA,None of the Above,1680,9,1689,0.72
125,Basirhat Uttar,1,NARAYAN CHANDRA MONDAL,Bharatiya Janata Party,47236,269,47505,19.92
125,Basirhat Uttar,2,RAFIKUL ISLAM MONDAL,All India Trinamool Congress,136617,599,137216,57.55
125,Basirhat Uttar,3,MD BAIJID AMIN,Rashtriya Secular Majlis Party,47739,126,47865,20.08
125,Basirhat Uttar,4,MD KASED ALI SARDAR,Independent,1870,4,1874,0.79
125,Basirhat Uttar,5,TASLIMA KHATUN,Independent,2009,5,2014,0.84
125,Basirhat Uttar,6,NOTA,None of the Above,1946,6,1952,0.82
126,Hingalganj,1,DEBES MANDAL,All India Trinamool Congress,103666,1040,104706,53.78
126,Hingalganj,2,NEMAI DAS,Bharatiya Janata Party,78962,828,79790,40.98
126,Hingalganj,3,NIRMAL MUDI,Bahujan Samaj Party,836,14,850,0.44
126,Hingalganj,4,RANJAN KUMAR MONDAL,Communist Party of India,5922,86,6008,3.09
126,Hingalganj,5,SANJIT MONDAL,Jan Sangh Party,431,2,433,0.22
126,Hingalganj,6,KRISHNA GAYEN,Independent,1156,2,1158,0.59
126,Hingalganj,7,NOTA,None of the Above,1734,2,1736,0.89
127,Gosaba,1,ANIL CHANDRA MONDAL,Revolutionary Socialist Party,4848,23,4871,2.49
127,Gosaba,2,JAYANTA NASKAR,All India Trinamool Congress,104758,965,105723,53.99
127,Gosaba,3,BARUN PRAMANIK (CHITTA),Bharatiya Janata Party,81515,499,82014,41.88
127,Gosaba,4,HARIPADA MANDAL,Bahujan Samaj Party,1270,1,1271,0.65
127,Gosaba,5,TAPAN MISTRI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),910,2,912,0.47
127,Gosaba,6,NOTA,None of the Above,1013,4,1017,0.52
128,Basanti,1,RAMESH MAJHI,Bharatiya Janata Party,60313,498,60811,28.43
128,Basanti,2,SHYAMAL MONDAL,All India Trinamool Congress,110508,945,111453,52.1
128,Basanti,3,SUBHAS NASKAR,Revolutionary Socialist Party,36489,199,36688,17.15
128,Basanti,4,NIMAI CHANDRA MONDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),685,3,688,0.32
128,Basanti,5,DEBABRATA MONDAL,Independent,722,6,728,0.34
128,Basanti,6,BISWAJIT MONDAL,Independent,1631,4,1635,0.76
128,Basanti,7,NOTA,None of the Above,1905,2,1907,0.89
129,Kultali,1,KANAN BALA MONDAL,Bahujan Samaj Party,1427,5,1432,0.63
129,Kultali,2,Ganesh Chandra Mondal,All India Trinamool Congress,116581,657,117238,51.57
129,Kultali,3,Mintu Halder,Bharatiya Janata Party,69719,342,70061,30.82
129,Kultali,4,Ram Sankar Halder,Communist Party of India  (Marxist),19926,84,20010,8.8
129,Kultali,5,Kartick Mondal,Bahujan Mukti Party,454,4,458,0.2
129,Kultali,6,JAYKRISHNA HALDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),15209,97,15306,6.73
129,Kultali,7,Bablu Sanfui,Lok Jan Shakti Party,345,1,346,0.15
129,Kultali,8,Gobinda Majhi,Independent,447,3,450,0.2
129,Kultali,9,Ratan Kumar Naskar,Independent,999,3,1002,0.44
129,Kultali,10,NOTA,None of the Above,1045,3,1048,0.46
130,Patharpratima,1,ASIT KUMAR HALDAR,Bharatiya Janata Party,97704,343,98047,42.3
130,Patharpratima,2,SHUKDEB BERA,Indian National Congress,10120,62,10182,4.39
130,Patharpratima,3,SAMIR KUMAR JANA,All India Trinamool Congress,119590,591,120181,51.85
130,Patharpratima,4,NARAYAN HALDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1654,10,1664,0.72
130,Patharpratima,5,SRIDHAR CHANDRA BAGARI,Lok Samya Party,495,3,498,0.21
130,Patharpratima,6,NOTA,None of the Above,1213,1,1214,0.52
131,Kakdwip,1,INDRANIL ROUT,Indian National Congress,12208,26,12234,5.57
131,Kakdwip,2,DIPANKAR JANA,Bharatiya Janata Party,88926,265,89191,40.62
131,Kakdwip,3,PARBATI BHUNIA,Bahujan Samaj Party,1628,2,1630,0.74
131,Kakdwip,4,MANTURAM PAKHIRA,All India Trinamool Congress,113940,553,114493,52.14
131,Kakdwip,5,JHANTU MAITY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1023,3,1026,0.47
131,Kakdwip,6,NOTA,None of the Above,1018,5,1023,0.47
132,Sagar,1,KAMILA BIKASH,Bharatiya Janata Party,98496,658,99154,41.48
132,Sagar,2,BANKIM CHANDRA HAZRA,All India Trinamool Congress,127861,1139,129000,53.96
132,Sagar,3,SK MUKLESUR RAHAMAN,Communist Party of India  (Marxist),9033,63,9096,3.8
132,Sagar,4,SWARAJ DAS,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),787,5,792,0.33
132,Sagar,5,NOTA,None of the Above,1023,2,1025,0.43
133,Kulpi,1,PRANAB KUMAR MALLIK,Bharatiya Janata Party,62405,354,62759,32.5
133,Kulpi,2,JOGARANJAN HALDER,All India Trinamool Congress,96029,548,96577,50.01
133,Kulpi,3,RANAJIT SINGHA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1189,2,1191,0.62
133,Kulpi,4,SIRAJ UDDIN GAZI,Rashtriya Secular Majlis Party,29880,81,29961,15.51
133,Kulpi,5,MRINMAY MANDAL,Independent,956,1,957,0.5
133,Kulpi,6,NOTA,None of the Above,1683,2,1685,0.87
134,Raidighi,1,ALOKE JALDATA,All India Trinamool Congress,114651,1056,115707,48.47
134,Raidighi,2,KANTI GANGULY,Communist Party of India  (Marxist),36689,242,36931,15.47
134,Raidighi,3,MINTU MISTRI,Bahujan Samaj Party,793,2,795,0.33
134,Raidighi,4,SANTANU BAPULI,Bharatiya Janata Party,79602,537,80139,33.57
134,Raidighi,5,GUNASINDHU HALDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2818,44,2862,1.2
134,Raidighi,6,BABLU HALDAR,Independent,290,2,292,0.12
134,Raidighi,7,SOUVIK BAPULI,Independent,530,2,532,0.22
134,Raidighi,8,NOTA,None of the Above,1457,5,1462,0.61
135,Mandirbazar,1,JOYDEB HALDER,All India Trinamool Congress,95309,525,95834,48.04
135,Mandirbazar,2,DILIP KUMAR JATUA,Bharatiya Janata Party,72001,341,72342,36.26
135,Mandirbazar,3,SOUMEN SARKAR,Bahujan Samaj Party,858,2,860,0.43
135,Mandirbazar,4,PARTHA HALDER,Bahujan Mukti Party,439,2,441,0.22
135,Mandirbazar,5,MONGAL NASKAR,Republican Party of India (A),236,2,238,0.12
135,Mandirbazar,6,SISIR KUMAR MONDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1112,5,1117,0.56
135,Mandirbazar,7,SANCHAY KUMAR SARKAR,Rashtriya Secular Majlis Party,25334,63,25397,12.73
135,Mandirbazar,8,PABITRA HALDER,Independent,317,2,319,0.16
135,Mandirbazar,9,SANJAY HALDER,Independent,311,1,312,0.16
135,Mandirbazar,10,SUBESH KUMAR HALDER,Independent,807,1,808,0.41
135,Mandirbazar,11,NOTA,None of the Above,1822,0,1822,0.91
136,Jaynagar,1,APURBA PRAMANIK (APU),Communist Party of India  (Marxist),17308,60,17368,8.58
136,Jaynagar,2,BISWANATH DAS,All India Trinamool Congress,104527,425,104952,51.85
136,Jaynagar,3,RABIN SARDAR,Bharatiya Janata Party,65943,326,66269,32.74
136,Jaynagar,4,SANKAR DEB MONDAL,Bahujan Samaj Party,809,2,811,0.4
136,Jaynagar,5,AMITAV NASKAR,Republican Party of India (A),186,1,187,0.09
136,Jaynagar,6,UTPAL MANDAL,Lok Jan Shakti Party,245,3,248,0.12
136,Jaynagar,7,TARUN KANTI NASKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),9354,69,9423,4.65
136,Jaynagar,8,MONOTOSH NASKAR,Bahujan Mukti Party,571,3,574,0.28
136,Jaynagar,9,SWAPAN KUMAR NASKAR,Independent,1433,2,1435,0.71
136,Jaynagar,10,NOTA,None of the Above,1162,2,1164,0.58
137,Baruipur Purba,1,CHANDAN MONDAL,Bharatiya Janata Party,73238,364,73602,32.7
137,Baruipur Purba,2,BIVAS SARDAR (VOBO),All India Trinamool Congress,122337,906,123243,54.75
137,Baruipur Purba,3,SANKAR DEB MONDAL,Bahujan Samaj Party,1389,4,1393,0.62
137,Baruipur Purba,4,SWAPAN NASKAR,Communist Party of India  (Marxist),21365,102,21467,9.54
137,Baruipur Purba,5,JOYDEV NASKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1513,12,1525,0.68
137,Baruipur Purba,6,CHINMAY NASKAR,Independent,399,3,402,0.18
137,Baruipur Purba,7,SNEHASIS SAHA,Independent,1624,3,1627,0.72
137,Baruipur Purba,8,NOTA,None of the Above,1851,4,1855,0.82
138,Canning Paschim,1,ARNAB ROY,Bharatiya Janata Party,75414,402,75816,34.72
138,Canning Paschim,2,Paresh Ram Das,All India Trinamool Congress,110418,641,111059,50.86
138,Canning Paschim,3,PROTAP CHANDRA MONDAL,Indian National Congress,11862,46,11908,5.45
138,Canning Paschim,4,NARAYAN NASKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1948,15,1963,0.9
138,Canning Paschim,5,GOPAL CHANDRA MANDAL,Independent,426,1,427,0.2
138,Canning Paschim,6,MAYA BAG,Independent,753,6,759,0.35
138,Canning Paschim,7,MEGHNATH HALDER,Independent,13378,12,13390,6.13
138,Canning Paschim,8,NOTA,None of the Above,3026,6,3032,1.39
139,Canning Purba,1,KALIPADA NASKAR,Bharatiya Janata Party,34306,197,34503,14.82
139,Canning Purba,2,SAOKAT MOLLA,All India Trinamool Congress,121562,739,122301,52.54
139,Canning Purba,3,RAFIK AKUNJE,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2670,16,2686,1.15
139,Canning Purba,4,GAZI SHAHABUDDIN SIRAJI,Rashtriya Secular Majlis Party,69154,140,69294,29.77
139,Canning Purba,5,AJAY HALDAR,Independent,1708,7,1715,0.74
139,Canning Purba,6,NOTA,None of the Above,2258,9,2267,0.97
140,Baruipur Paschim,1,AJIT BAUL,Bahujan Samaj Party,910,2,912,0.43
140,Baruipur Paschim,2,DEBOPAM CHATTOPADHYAYA(BABU),Bharatiya Janata Party,58774,322,59096,27.97
140,Baruipur Paschim,3,BIMAN BANERJEE,All India Trinamool Congress,120184,822,121006,57.27
140,Baruipur Paschim,4,MD LAHEK ALI,Communist Party of India  (Marxist),25458,181,25639,12.13
140,Baruipur Paschim,5,ANANDA KUNDU,Independent,384,1,385,0.18
140,Baruipur Paschim,6,MUKUL MONDAL,Independent,398,1,399,0.19
140,Baruipur Paschim,7,RANESWAR DAS,Independent,1766,3,1769,0.84
140,Baruipur Paschim,8,SUKUMAR NASKAR,Independent,550,1,551,0.26
140,Baruipur Paschim,9,NOTA,None of the Above,1528,8,1536,0.73
141,Magrahat Purba,1,CHANDAN KUMAR NASKAR,Bharatiya Janata Party,56541,325,56866,27.58
141,Magrahat Purba,2,CHANDAN SAHA,Communist Party of India  (Marxist),33665,157,33822,16.41
141,Magrahat Purba,3,NAMITA SAHA,All India Trinamool Congress,110331,614,110945,53.82
141,Magrahat Purba,4,SANJAY MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1203,6,1209,0.59
141,Magrahat Purba,5,BISWAJIT BISWAS,Independent,430,3,433,0.21
141,Magrahat Purba,6,SUDIPTA SANFUI,Independent,935,4,939,0.46
141,Magrahat Purba,7,SOMNATH SARKAR,Independent,457,2,459,0.22
141,Magrahat Purba,8,NOTA,None of the Above,1480,0,1480,0.72
142,Magrahat Paschim,1,GIAS UDDIN MOLLA,All India Trinamool Congress,95974,1032,97006,49.93
142,Magrahat Paschim,2,DHURJATI SAHA (MANAS),Bharatiya Janata Party,49696,369,50065,25.77
142,Magrahat Paschim,3,AHAMMAD SARDAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),614,1,615,0.32
142,Magrahat Paschim,4,MAIDUL ISLAM MOLLA,Rashtriya Secular Majlis Party,40526,159,40685,20.94
142,Magrahat Paschim,5,HARAN BISWAS,Party for Democratic Socialism,511,1,512,0.26
142,Magrahat Paschim,6,PALASH HALDER,Independent,206,3,209,0.11
142,Magrahat Paschim,7,HAJI MURSID UDDIN SEKH,Independent,528,10,538,0.28
142,Magrahat Paschim,8,SAMBHU NATH KANJI,Independent,837,2,839,0.43
142,Magrahat Paschim,9,SAMSUL HUDA LASKAR,Independent,606,1,607,0.31
142,Magrahat Paschim,10,HABUL KUMAR MANDAL,Independent,914,6,920,0.47
142,Magrahat Paschim,11,NOTA,None of the Above,2280,6,2286,1.18
143,Diamond Harbour,1,GOLAM ALI SEKH,Bahujan Samaj Party,1086,2,1088,0.48
143,Diamond Harbour,2,DIPAK KUMAR HALDER,Bharatiya Janata Party,81098,384,81482,36.15
143,Diamond Harbour,3,PANNALAL HALDER,All India Trinamool Congress,98032,446,98478,43.69
143,Diamond Harbour,4,PRATIK UR RAHAMAN,Communist Party of India  (Marxist),38612,107,38719,17.18
143,Diamond Harbour,5,MONARAMA HALDER,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),469,0,469,0.21
143,Diamond Harbour,6,SACHINDRA NATH HALDER,Republican Party of India (A),174,0,174,0.08
143,Diamond Harbour,7,KISHOR KUMAR MONDAL,Independent,164,1,165,0.07
143,Diamond Harbour,8,BISWAJIT SARDAR,Independent,234,0,234,0.1
143,Diamond Harbour,9,LATAB UDDIN MOLLA,Independent,750,4,754,0.33
143,Diamond Harbour,10,SAFIULLA KHAN,Independent,1585,0,1585,0.7
143,Diamond Harbour,11,SWAPAN MONDAL,Independent,800,0,800,0.35
143,Diamond Harbour,12,NOTA,None of the Above,1446,3,1449,0.64
144,Falta,1,ATAL KUMAR PURKAIT,Bahujan Samaj Party,772,4,776,0.37
144,Falta,2,ABDUR RAZZAK MOLLA,Indian National Congress,7413,39,7452,3.58
144,Falta,3,BIDHAN PARUI,Bharatiya Janata Party,76033,372,76405,36.75
144,Falta,4,SANKAR KUMAR NASKAR,All India Trinamool Congress,116077,1102,117179,56.35
144,Falta,5,JULFIKAR SHAIK,Independent,1177,6,1183,0.57
144,Falta,6,DEEPAK RAM,Independent,272,1,273,0.13
144,Falta,7,MILAN DHUM,Independent,364,1,365,0.18
144,Falta,8,M. RAQUIBUL HASAN MALLICK,Independent,1674,3,1677,0.81
144,Falta,9,SANTOSH SAMANTA,Independent,1019,7,1026,0.49
144,Falta,10,SOMNATH MONDAL,Independent,407,4,411,0.2
144,Falta,11,NOTA,None of the Above,1180,5,1185,0.57
145,Satgachhia,1,GOUTAM PAL,Communist Party of India  (Marxist),16134,86,16220,6.89
145,Satgachhia,2,CHANDAN PAL,Bharatiya Janata Party,94927,390,95317,40.47
145,Satgachhia,3,MOHAN CHANDRA NASKAR,All India Trinamool Congress,117974,661,118635,50.37
145,Satgachhia,4,SANJAY KUMAR SAH,Bahujan Samaj Party,1377,2,1379,0.59
145,Satgachhia,5,SK RABIYAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1622,3,1625,0.69
145,Satgachhia,6,DEBAJYOTI BASU,Independent,990,3,993,0.42
145,Satgachhia,7,NOTA,None of the Above,1374,3,1377,0.58
146,Bishnupur,1,AGNISWAR NASKAR,Bharatiya Janata Party,77379,298,77677,32.7
146,Bishnupur,2,JHUMA KAYAL,Communist Party of India  (Marxist),17866,129,17995,7.57
146,Bishnupur,3,DILIP MONDAL,All India Trinamool Congress,135620,889,136509,57.46
146,Bishnupur,4,RABINDRANATH RANJAN,Bahujan Samaj Party,2697,12,2709,1.14
